Provider Name,Address 1,Address 2,City,State,Zip,Public Phone,Latitude,Longitude,Geopoint,Last Report Date,Is PAP Site,Prescribing Services Available,Appointment URL,Home Delivery,Is ICATT Site,Has USG Product,Has Commercial Product,Has Paxlovid,Has Commercial Paxlovid,Has USG Paxlovid,Has Lagevrio,Has Commercial Lagevrio,Has USG Lagevrio,Has Veklury,Has Oseltamivir Generic,Has Oseltamivir Suspension,Has Oseltamivir Tamiflu,Has Baloxavir,Has Zanamivir,Has Peramivir,Grantee Code,Is Flu,Is COVID-19
SULLIVAN DRUGS,320 E UNION AVE,,LITCHFIELD,IL,62056,,39.177873,-89.652259,POINT (-89.652259 39.177873),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #15004,953 W IRVING PARK RD,,CHICAGO,IL,60613-2923,,41.957135,-87.822675,POINT (-87.822675 41.957135),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #15282,1801 W WINDSOR RD,STE 101,CHAMPAIGN,IL,61822-6217,,40.082817,-88.277443,POINT (-88.277443 40.082817),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
NORTHSHORE UNIVERSITY HEALTHSYSTEM KELLOGG GB PHARMACY,2180 PFINGSTEN RD STE 1008,,GLENVIEW,IL,60026,,42.093055,-87.854757,POINT (-87.854757 42.093055),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
COUNTY MARKET PHARMACY 458,518 S MAIN ST,,LEWISTOWN,IL,61542-1565,,40.393512,-90.155907,POINT (-90.155907 40.393512),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #18072,2239 E COOK ST # STE101,,SPRINGFIELD,IL,62703-1944,217-753-1956,39.795543,-89.622569,POINT (-89.622569 39.795543),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
CVS PHARMACY #17643,1 S STATE ST,,CHICAGO,IL,60603,312-279-2134,41.881751,-87.627386,POINT (-87.627386 41.881751),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
MORTON ALWAN PHARMACY,419 MAXINE DR.,,MORTON,IL,61550,,40.604442,-89.475347,POINT (-89.475347 40.604442),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
COSTCO PHARMACY #1107,1430 S ASHLAND AVE,,CHICAGO,IL,60608-2040,,41.863407,-87.668329,POINT (-87.668329 41.863407),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CW1,FALSE,TRUE
O'BRIEN & DOBBINS PHARMACY,216 S STATE ST,,BELVIDERE,IL,61008-3698,,42.257589,-88.840886,POINT (-88.840886 42.257589),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MEIJER PHARMACY #239,2700 US HWY 34,,OSWEGO,IL,60543,,41.699381,-88.310494,POINT (-88.310494 41.699381),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MG1,FALSE,TRUE
MEIJER PHARMACY #169,225 N WEBER ROAD,,BOLINGBROOK,IL,60490,,41.700967,-88.127595,POINT (-88.127595 41.700967),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MG1,FALSE,TRUE
MEIJER PHARMACY #182,855 S RANDALL RD,,ST CHARLES,IL,60174,,41.90078,-88.34373,POINT (-88.34373 41.90078),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MG1,FALSE,TRUE
MEIJER PHARMACY #183,815 S RANDALL RD,,ELGIN,IL,60123,,42.012108,-88.333961,POINT (-88.333961 42.012108),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MG1,FALSE,TRUE
"SUPERIOR PHARMACY SOLUTIONS, INC",2050 E ALGONQUIN RD STE 606,,SCHAUMBURG,IL,60173-4161,,42.06455,-88.03164,POINT (-88.03164 42.06455),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
AMBOY HOMETOWN PHARMACY,221 EAST MAIN STREET,,AMBOY,IL,61310-1440,,41.71345,-89.329927,POINT (-89.329927 41.71345),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"UNITED RX, LLC",1120 W. MAIN STREET,,CARBONDALE,IL,62901-1929,,37.72717,-89.233555,POINT (-89.233555 37.72717),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ARMITAGE PHARMACY,3650 W ARMITAGE AVE,,CHICAGO,IL,60647-3611,,41.917461,-87.71875,POINT (-87.71875 41.917461),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WALGREENS #15493,1333 W BELMONT AVE,,CHICAGO,IL,60657-3208,,41.94593,-87.7183125,POINT (-87.7183125 41.94593),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
MEMORIAL COMMUNITY PHARMACY,1900 STATE ST ROOM 100,,CHESTER,IL,62233-1116,,37.917454,-89.813509,POINT (-89.813509 37.917454),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ILA,FALSE,TRUE
THE MEDICINE SHOPPE PHARMACY,400A W CARPENTER,,JERSEYVILLE,IL,62052,,39.115772,-90.329432,POINT (-90.329432 39.115772),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MARENGO COMMUNITY PHARMACY INC,20015 E GRANT HWY,,MARENGO,IL,60152,,42.239665,-88.587174,POINT (-88.587174 42.239665),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
OAKWOOD APOTHECARY,17 N HAMILTON ST,,SULLIVAN,IL,61951-1452,,39.599942,-88.609751,POINT (-88.609751 39.599942),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
SSM HEALTH PHARMACY,2 GOOD SAMARITAN WAY,SUITE 120,MT VERNON,IL,62864,,38.29673,-88.939185,POINT (-88.939185 38.29673),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
COUNTY MARKET PHARMACY 225,210 E CARPENTER ST,,SPRINGFIELD,IL,62702-5128,,39.806693,-89.652223,POINT (-89.652223 39.806693),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #10052,1515 SHERIDAN RD,,WILMETTE,IL,60091-1822,847-251-6223,42.08723,-87.701297,POINT (-87.701297 42.08723),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,CV1,TRUE,TRUE
WALGREENS #15507,3800 W MADISON ST STE 101,,CHICAGO,IL,60624-2312,,41.883815,-87.740295,POINT (-87.740295 41.883815),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
"PHARMACY PLUS, INC.",116 N MAIN ST,,WHITE HALL,IL,62092-1054,,39.437279,-90.403291,POINT (-90.403291 39.437279),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
SHAWNEE HEALTH CARE PHARMACY,7 S HOSPITAL DR,,MURPHYSBORO,IL,62966-3333,,37.774061,-89.324545,POINT (-89.324545 37.774061),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HR2,FALSE,TRUE
WALMART PHARMACY 10-5617,4626 W DIVERSEY AVE,,CHICAGO,IL,60639-1829,,41.934485,-87.742957,POINT (-87.742957 41.934485),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
CVS PHARMACY #17591,1200 N LARRABEE ST,,CHICAGO,IL,60610,312-470-8945,41.904199,-87.643994,POINT (-87.643994 41.904199),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
APOTHECO PHARMACY LINCOLN PARK,2140 N. HALSTED,,CHICAGO,IL,60614,,41.921215,-87.64894,POINT (-87.64894 41.921215),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #15471,2191 W ROOSEVELT RD,,WHEATON,IL,60187-6017,,41.85849,-88.10932,POINT (-88.10932 41.85849),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
EXPRESS PHARMACY INC,724 S. MILWAUKEE AVE,,WHEELING,IL,60090,,42.127673,-87.899507,POINT (-87.899507 42.127673),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
COSTCO PHARMACY #1153,2500 S HARLEM AVE,,NORTH RIVERSIDE,IL,60546-1415,,41.84519,-87.80753,POINT (-87.80753 41.84519),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CW1,FALSE,TRUE
SWEDISH AMERICAN HOSPITAL,1401 E STATE ST,,ROCKFORD,IL,61104-2315,,42.269778,-89.021817,POINT (-89.021817 42.269778),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
AXLINE PHARMACY (07),324 S MCCOY ST,,GRANVILLE,IL,61326-9333,,41.260289,-89.228386,POINT (-89.228386 41.260289),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
OSCO DRUG #0202,2550 NORTH CLYBOURN AVE,,CHICAGO,IL,60614-1941,,41.925851,-87.785615,POINT (-87.785615 41.925851),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,AB1,FALSE,TRUE
MARIANO'S PHARMACY 8527,2021 W CHICAGO AVE,,CHICAGO,IL,60622-5549,,41.895546,-87.678262,POINT (-87.678262 41.895546),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
MARIANO'S PHARMACY 8519,3025 E NEW YORK STREET,,AURORA,IL,60504-5160,,41.758048,-88.241287,POINT (-88.241287 41.758048),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
MARIANO'S PHARMACY 8528,3020  WOLF ROAD,STE 11,WESTCHESTER,IL,60154-5622,,41.834574,-87.901054,POINT (-87.901054 41.834574),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
MARIANO'S PHARMACY 8522,5201 N SHERIDAN RD,,CHICAGO,IL,60640-2512,,41.976653,-87.654628,POINT (-87.654628 41.976653),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
MARIANO'S PHARMACY 8514,1350 E IL ROUTE 22,,LAKE ZURICH,IL,60047-2905,,42.19073233,-88.106173,POINT (-88.106173 42.19073233),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
"PHARMACY PLUS, INC.",41 S MAIN,,WINCHESTER,IL,62694,,39.62861,-90.456669,POINT (-90.456669 39.62861),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"AFFILIATED ONCOLOGISTS, LLC",10604 SOUTHWEST HWY STE 200,,CHICAGO RIDGE,IL,60415-1429,,41.69969,-87.796208,POINT (-87.796208 41.69969),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ILA,FALSE,TRUE
BIENESTAR PHARMACY II,6447 W CERMAK,,BERWYN,IL,60402,,41.850328,-87.785641,POINT (-87.785641 41.850328),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ILLINOIS CANCER SPECIALISTS,1710 N RANDALL RD STE 300,,ELGIN,IL,60123-9405,,42.019406,-88.33601775,POINT (-88.33601775 42.019406),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ILA,FALSE,TRUE
SAM'S CLUB PHARMACY 10-6388,1050 OGDEN AVE,,MONTGOMERY,IL,60538-5404,,41.718136,-88.289558,POINT (-88.289558 41.718136),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
OSCO DRUG #2507,800 NORTHWEST HWY 14,,FOX RIVER GROVE,IL,60021-1208,,42.195264,-88.210051,POINT (-88.210051 42.195264),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,AB1,FALSE,TRUE
"UROPARTNERS, LLC",2600 PATRIOT BLVD UNIT J,,GLENVIEW,IL,60026-8024,,42.101385,-87.824493,POINT (-87.824493 42.101385),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
UROPARTNERS LLC,1541 RIVERBOAT CENTER DRIVE,,JOLIET,IL,60431,,41.496004,-88.163943,POINT (-88.163943 41.496004),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #10467,3780 WILLOW RD,,NORTHBROOK,IL,60062-6146,847-326-1201,42.109342,-87.873279,POINT (-87.873279 42.109342),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
MARIANO'S PHARMACY 8518,25 WAUKEGAN RD,,GLENVIEW,IL,60025-5154,,42.05558,-87.79805,POINT (-87.79805 42.05558),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
ROSENS-MORSEVIEW PHARMACY,2955 W DEVON AVE,,CHICAGO,IL,60659-1555,,41.993373,-87.737832,POINT (-87.737832 41.993373),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ILLINOIS CANCERCARE,336 HOME BLVD,,GALESBURG,IL,61401-7408,,40.974217,-90.377337,POINT (-90.377337 40.974217),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"PHARMACY PLUS, INC",693 BAINBRIDGE ST,,BARRY,IL,62312-1203,,39.694653,-91.040218,POINT (-91.040218 39.694653),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ILLINOIS CANCER SPECIALISTS,7447 W TALCOTT AVE STE 1,,CHICAGO,IL,60631-3712,,41.98637,-87.814619,POINT (-87.814619 41.98637),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #17670,975 ROCKLAND RD,,LAKE BLUFF,IL,60044,847-810-8086,42.27883,-87.87403,POINT (-87.87403 42.27883),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
HY-VEE PHARMACY # 2 (1520),7610 N ORANGE PRAIRIE ROAD,,PEORIA,IL,61615,,40.780649,-89.678266,POINT (-89.678266 40.780649),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HV1,FALSE,TRUE
"UPTOWN PHARMACY, INC.",4535 N SHERIDAN RD,,CHICAGO,IL,60640-7611,,41.964646,-87.654549,POINT (-87.654549 41.964646),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #10774,506 E MAIN ST,,STAUNTON,IL,62088-1561,618-635-2538,39.011883,-89.782317,POINT (-89.782317 39.011883),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
PROHEALTH DRUGS,777 N QUENTIN RD,,PALATINE,IL,60067-2309,,42.124292,-88.061916,POINT (-88.061916 42.124292),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
OSCO DRUG #3495,1127 S YORK RD,,BENSENVILLE,IL,60106-3342,,41.932453,-87.937741,POINT (-87.937741 41.932453),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,AB1,FALSE,TRUE
CUSTOM MED PLUS,4312 N PULASKI RD,,CHICAGO,IL,60641-2150,,41.959518,-87.727947,POINT (-87.727947 41.959518),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
PETERSON PHARMACY,2517 W PETERSON AVE,,CHICAGO,IL,60659,,41.990206,-87.69282,POINT (-87.69282 41.990206),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #10470,3900 W ELM ST,,MCHENRY,IL,60050-4362,815-344-2188,42.345008,-88.274144,POINT (-88.274144 42.345008),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
MARIANO'S PHARMACY 8535,9504 W 142ND ST,,ORLAND PARK,IL,60462-4266,,41.633682,-87.85213,POINT (-87.85213 41.633682),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
ERIE TELEPHARMACY,707 MAIN ST,,ERIE,IL,61250-7772,,41.655988,-90.080678,POINT (-90.080678 41.655988),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MEIJER PHARMACY #280,3800 VOLLMER RD,,FLOSSMOOR,IL,60422-1274,,41.530495,-87.71063,POINT (-87.71063 41.530495),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MG1,FALSE,TRUE
ROCKFORD UROLOGICAL ASSOCIATES,351 EXECUTIVE PKWY,,ROCKFORD,IL,61107-5339,,42.272052,-88.998732,POINT (-88.998732 42.272052),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
LOCAL HEALTH PHARMACY,2545 W DIVERSEY AVE STE 104,,CHICAGO,IL,60647-7173,,41.932335,-87.693325,POINT (-87.693325 41.932335),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"ILLINOIS CANCER CARE, PC",4391 VENTURE DR,,PERU,IL,61354-1018,,41.363741,-89.129504,POINT (-89.129504 41.363741),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
